serviceId; commandId; sensorType; sensorTypes; time; packageNumber; volt; chargeCurrent; battPercent; temperature; hallData; earSide; roleState; wearDetect; knockDetect; knockScore; movementDetect; touchEvent; earSideDetect; accelDataLen; accelData; accTimeStamp; gyroDataLen; gyroData; capSensorDataLen; capSensorData; capRawData
43;48;22;[ACC, GYRO, PROX];21050;19;3784;0;38;30;0;1;2;1;0;0;0;[0, 0, 0, 0];0;20;[Acc{x=-3823, y=1494, z=107}, Acc{x=-3824, y=1580, z=150}, Acc{x=-3831, y=1615, z=57}, Acc{x=-3925, y=1634, z=35}, Acc{x=-4036, y=1681, z=53}, Acc{x=-4068, y=1731, z=2}, Acc{x=-4073, y=1750, z=-41}, Acc{x=-4091, y=1729, z=-54}, Acc{x=-4109, y=1678, z=-84}, Acc{x=-4128, y=1621, z=-104}, Acc{x=-4136, y=1573, z=-110}, Acc{x=-4118, y=1519, z=-134}, Acc{x=-4094, y=1464, z=-162}, Acc{x=-4078, y=1406, z=-180}, Acc{x=-4056, y=1355, z=-205}, Acc{x=-4049, y=1331, z=-260}, Acc{x=-4077, y=1330, z=-321}, Acc{x=-4121, y=1329, z=-364}, Acc{x=-4125, y=1334, z=-405}, Acc{x=-4073, y=1344, z=-444}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}];21023000;20;[Gyro{roll=-24589, pitch=24870, yaw=35984}, Gyro{roll=-24955, pitch=25480, yaw=39766}, Gyro{roll=-25382, pitch=26090, yaw=43792}, Gyro{roll=-26053, pitch=26578, yaw=47818}, Gyro{roll=-27090, pitch=26944, yaw=51844}, Gyro{roll=-28493, pitch=27432, yaw=55809}, Gyro{roll=-30079, pitch=28103, yaw=59469}, Gyro{roll=-31970, pitch=29140, yaw=62885}, Gyro{roll=-33800, pitch=30543, yaw=66606}, Gyro{roll=-35813, pitch=31885, yaw=70266}, Gyro{roll=-37643, pitch=33105, yaw=73865}, Gyro{roll=-39534, pitch=33959, yaw=77342}, Gyro{roll=-41303, pitch=34081, yaw=80819}, Gyro{roll=-43011, pitch=33715, yaw=83930}, Gyro{roll=-44597, pitch=32922, yaw=87102}, Gyro{roll=-46244, pitch=31824, yaw=90213}, Gyro{roll=-47769, pitch=30787, yaw=93751}, Gyro{roll=-49111, pitch=30177, yaw=97655}, Gyro{roll=-50697, pitch=29323, yaw=100522}, Gyro{roll=-51612, pitch=28347, yaw=102474}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}];6;[147572, 1, 1263, 0, 53479, 1];[141206, 17611, -7622, 18954, 57782, 9922]
43;48;22;[ACC, GYRO, PROX];23244;22;3773;0;37;30;0;2;1;1;0;0;0;[0, 0, 0, 0];0;0;[Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}];0;0;[Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}];6;[197188, 1, 34121, 1, 73352, 1];[194353, 17858, 32357, 11469, 86378, 14549]
43;48;22;[ACC, GYRO, PROX];21146;20;3784;0;38;30;0;1;2;1;0;0;0;[0, 0, 0, 0];0;21;[Acc{x=-3962, y=1343, z=-465}, Acc{x=-3838, y=1338, z=-484}, Acc{x=-3731, y=1345, z=-499}, Acc{x=-3650, y=1379, z=-514}, Acc{x=-3606, y=1425, z=-542}, Acc{x=-3586, y=1474, z=-577}, Acc{x=-3598, y=1529, z=-593}, Acc{x=-3599, y=1597, z=-589}, Acc{x=-3569, y=1670, z=-604}, Acc{x=-3507, y=1745, z=-628}, Acc{x=-3446, y=1811, z=-635}, Acc{x=-3416, y=1866, z=-634}, Acc{x=-3403, y=1924, z=-621}, Acc{x=-3390, y=1978, z=-622}, Acc{x=-3389, y=2019, z=-647}, Acc{x=-3398, y=2041, z=-695}, Acc{x=-3440, y=2058, z=-743}, Acc{x=-3495, y=2074, z=-786}, Acc{x=-3559, y=2091, z=-841}, Acc{x=-3603, y=2128, z=-879}, Acc{x=-3608, y=2192, z=-905}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}];21123000;20;[Gyro{roll=-52039, pitch=27432, yaw=103816}, Gyro{roll=-52771, pitch=25785, yaw=105219}, Gyro{roll=-53259, pitch=24748, yaw=106378}, Gyro{roll=-53320, pitch=23528, yaw=106805}, Gyro{roll=-53320, pitch=22064, yaw=106439}, Gyro{roll=-52954, pitch=20722, yaw=105585}, Gyro{roll=-52283, pitch=19319, yaw=104365}, Gyro{roll=-51307, pitch=17855, yaw=102901}, Gyro{roll=-50087, pitch=16391, yaw=101193}, Gyro{roll=-48257, pitch=14866, yaw=99119}, Gyro{roll=-46122, pitch=13097, yaw=97045}, Gyro{roll=-43377, pitch=11511, yaw=95154}, Gyro{roll=-40022, pitch=9925, yaw=93446}, Gyro{roll=-36118, pitch=8034, yaw=92165}, Gyro{roll=-31421, pitch=5960, yaw=90945}, Gyro{roll=-25931, pitch=3642, yaw=89603}, Gyro{roll=-20014, pitch=1080, yaw=88078}, Gyro{roll=-13487, pitch=-1787, yaw=86004}, Gyro{roll=-6594, pitch=-4837, yaw=83625}, Gyro{roll=604, pitch=-7338, yaw=81124}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}];6;[148920, 1, 1557, 0, 55428, 1];[142555, 17818, -7283, 18975, 59383, 9905]
43;48;22;[ACC, GYRO, PROX];23334;23;3773;0;37;30;0;2;1;1;0;0;0;[0, 0, 0, 0];0;0;[Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}];0;0;[Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}];6;[193436, 1, 33960, 1, 73088, 1];[190601, 17826, 32196, 11796, 86115, 14945]
43;48;22;[ACC, GYRO, PROX];21254;21;3784;0;38;30;0;1;2;1;0;0;0;[0, 0, 0, 0];0;20;[Acc{x=-3583, y=2269, z=-928}, Acc{x=-3549, y=2355, z=-931}, Acc{x=-3515, y=2441, z=-942}, Acc{x=-3490, y=2518, z=-960}, Acc{x=-3488, y=2589, z=-975}, Acc{x=-3489, y=2646, z=-983}, Acc{x=-3498, y=2685, z=-996}, Acc{x=-3521, y=2710, z=-1019}, Acc{x=-3568, y=2729, z=-1044}, Acc{x=-3622, y=2754, z=-1070}, Acc{x=-3661, y=2790, z=-1077}, Acc{x=-3685, y=2847, z=-1103}, Acc{x=-3679, y=2908, z=-1141}, Acc{x=-3668, y=2983, z=-1150}, Acc{x=-3664, y=3079, z=-1150}, Acc{x=-3659, y=3179, z=-1152}, Acc{x=-3653, y=3258, z=-1151}, Acc{x=-3656, y=3319, z=-1139}, Acc{x=-3672, y=3353, z=-1116}, Acc{x=-3706, y=3373, z=-1087}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}];21228000;21;[Gyro{roll=8107, pitch=-9046, yaw=79172}, Gyro{roll=15549, pitch=-10083, yaw=77281}, Gyro{roll=23418, pitch=-10632, yaw=75878}, Gyro{roll=31348, pitch=-10937, yaw=74475}, Gyro{roll=39461, pitch=-11120, yaw=73011}, Gyro{roll=47818, pitch=-11303, yaw=71486}, Gyro{roll=56175, pitch=-11730, yaw=69839}, Gyro{roll=64288, pitch=-12279, yaw=67643}, Gyro{roll=72279, pitch=-12767, yaw=65386}, Gyro{roll=80087, pitch=-12706, yaw=63068}, Gyro{roll=87773, pitch=-12157, yaw=60323}, Gyro{roll=95154, pitch=-10998, yaw=57578}, Gyro{roll=102352, pitch=-9473, yaw=54650}, Gyro{roll=109184, pitch=-7399, yaw=51844}, Gyro{roll=115894, pitch=-5569, yaw=49343}, Gyro{roll=122543, pitch=-3861, yaw=46720}, Gyro{roll=128887, pitch=-2763, yaw=44280}, Gyro{roll=135292, pitch=-2214, yaw=41901}, Gyro{roll=141453, pitch=-2397, yaw=39278}, Gyro{roll=147187, pitch=-3007, yaw=36716}, Gyro{roll=152799, pitch=-3983, yaw=34154}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}];6;[150938, 1, 1134, 0, 55897, 1];[144572, 17633, -7678, 18949, 60200, 9968]
43;48;22;[ACC, GYRO, PROX];23430;24;3773;0;37;30;0;2;1;1;0;0;0;[0, 0, 0, 0];0;0;[Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}];0;0;[Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}];6;[193890, 1, 34084, 1, 74373, 1];[191054, 16460, 32320, 11841, 87400, 14757]
43;48;22;[ACC, GYRO, PROX];21354;22;3784;0;38;30;0;1;2;1;0;0;0;[0, 0, 0, 0];0;20;[Acc{x=-3733, y=3377, z=-1061}, Acc{x=-3760, y=3382, z=-1041}, Acc{x=-3786, y=3388, z=-1029}, Acc{x=-3826, y=3409, z=-1000}, Acc{x=-3851, y=3457, z=-959}, Acc{x=-3845, y=3498, z=-947}, Acc{x=-3835, y=3487, z=-960}, Acc{x=-3840, y=3425, z=-967}, Acc{x=-3862, y=3362, z=-950}, Acc{x=-3873, y=3303, z=-957}, Acc{x=-3864, y=3264, z=-978}, Acc{x=-3856, y=3214, z=-994}, Acc{x=-3827, y=3161, z=-998}, Acc{x=-3776, y=3134, z=-982}, Acc{x=-3736, y=3103, z=-969}, Acc{x=-3706, y=3056, z=-950}, Acc{x=-3691, y=3012, z=-891}, Acc{x=-3669, y=2983, z=-822}, Acc{x=-3602, y=2981, z=-817}, Acc{x=-3560, y=2976, z=-823}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}];21329000;20;[Gyro{roll=157923, pitch=-4959, yaw=31714}, Gyro{roll=162437, pitch=-5752, yaw=29579}, Gyro{roll=166341, pitch=-6057, yaw=27444}, Gyro{roll=169635, pitch=-6179, yaw=25309}, Gyro{roll=172563, pitch=-6301, yaw=23296}, Gyro{roll=175064, pitch=-6362, yaw=20856}, Gyro{roll=177138, pitch=-6484, yaw=18660}, Gyro{roll=178968, pitch=-6667, yaw=16342}, Gyro{roll=180554, pitch=-7277, yaw=13902}, Gyro{roll=181896, pitch=-8192, yaw=10974}, Gyro{roll=182872, pitch=-9534, yaw=8046}, Gyro{roll=183421, pitch=-11120, yaw=4996}, Gyro{roll=183543, pitch=-12767, yaw=2190}, Gyro{roll=183177, pitch=-14292, yaw=-860}, Gyro{roll=182079, pitch=-15756, yaw=-3788}, Gyro{roll=180493, pitch=-16915, yaw=-6350}, Gyro{roll=178114, pitch=-17647, yaw=-8912}, Gyro{roll=175308, pitch=-18257, yaw=-11413}, Gyro{roll=171953, pitch=-18684, yaw=-13914}, Gyro{roll=168354, pitch=-19172, yaw=-16842}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}];6;[150774, 1, 1650, 0, 55645, 1];[144408, 18184, -7124, 19419, 59948, 9525]
43;48;22;[ACC, GYRO, PROX];23531;25;3773;0;37;30;0;2;1;1;0;0;0;[0, 0, 0, 0];0;0;[Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}];0;0;[Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}];6;[196282, 1, 33504, 1, 73911, 1];[193447, 16976, 31740, 12108, 86938, 14607]
43;48;22;[ACC, GYRO, PROX];21445;23;3784;0;38;30;0;1;2;1;0;0;0;[0, 0, 0, 0];0;20;[Acc{x=-3605, y=2964, z=-823}, Acc{x=-3700, y=2951, z=-793}, Acc{x=-3801, y=2949, z=-761}, Acc{x=-3826, y=2937, z=-742}, Acc{x=-3771, y=2917, z=-734}, Acc{x=-3697, y=2884, z=-722}, Acc{x=-3640, y=2857, z=-728}, Acc{x=-3637, y=2816, z=-738}, Acc{x=-3700, y=2753, z=-731}, Acc{x=-3781, y=2711, z=-682}, Acc{x=-3776, y=2724, z=-617}, Acc{x=-3677, y=2725, z=-590}, Acc{x=-3550, y=2696, z=-572}, Acc{x=-3504, y=2631, z=-546}, Acc{x=-3558, y=2588, z=-513}, Acc{x=-3658, y=2596, z=-496}, Acc{x=-3735, y=2611, z=-491}, Acc{x=-3771, y=2608, z=-477}, Acc{x=-3758, y=2583, z=-453}, Acc{x=-3720, y=2560, z=-441}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}];21429000;20;[Gyro{roll=164328, pitch=-19965, yaw=-19587}, Gyro{roll=159875, pitch=-21002, yaw=-22759}, Gyro{roll=155056, pitch=-22039, yaw=-25992}, Gyro{roll=149810, pitch=-23686, yaw=-29225}, Gyro{roll=144259, pitch=-25333, yaw=-32702}, Gyro{roll=138586, pitch=-26675, yaw=-35813}, Gyro{roll=132913, pitch=-27590, yaw=-38497}, Gyro{roll=127179, pitch=-28505, yaw=-40754}, Gyro{roll=121628, pitch=-29542, yaw=-42706}, Gyro{roll=116199, pitch=-31189, yaw=-44475}, Gyro{roll=110892, pitch=-33141, yaw=-45634}, Gyro{roll=105463, pitch=-35093, yaw=-46549}, Gyro{roll=100034, pitch=-37350, yaw=-47220}, Gyro{roll=94300, pitch=-39363, yaw=-48379}, Gyro{roll=88627, pitch=-40888, yaw=-49599}, Gyro{roll=82893, pitch=-41864, yaw=-50941}, Gyro{roll=77159, pitch=-42291, yaw=-52710}, Gyro{roll=71364, pitch=-42474, yaw=-54296}, Gyro{roll=65386, pitch=-42291, yaw=-55333}, Gyro{roll=59164, pitch=-42047, yaw=-55882}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}];6;[149793, 1, 556, 0, 55289, 1];[143428, 17652, -8172, 19664, 59593, 9167]
43;48;22;[ACC, GYRO, PROX];23621;26;3773;0;37;30;0;2;1;1;0;0;0;[0, 0, 0, 0];0;0;[Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}];0;0;[Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}];6;[195658, 1, 30899, 1, 73954, 1];[192823, 15950, 29135, 11953, 86981, 14579]
43;48;22;[ACC, GYRO, PROX];21548;24;3784;0;38;30;0;1;2;1;0;0;0;[0, 0, 0, 0];0;20;[Acc{x=-3680, y=2559, z=-425}, Acc{x=-3654, y=2548, z=-401}, Acc{x=-3640, y=2528, z=-371}, Acc{x=-3613, y=2513, z=-344}, Acc{x=-3579, y=2494, z=-312}, Acc{x=-3533, y=2469, z=-290}, Acc{x=-3485, y=2419, z=-276}, Acc{x=-3477, y=2342, z=-260}, Acc{x=-3491, y=2248, z=-253}, Acc{x=-3515, y=2149, z=-264}, Acc{x=-3528, y=2037, z=-283}, Acc{x=-3530, y=1928, z=-313}, Acc{x=-3526, y=1805, z=-324}, Acc{x=-3519, y=1697, z=-309}, Acc{x=-3511, y=1615, z=-289}, Acc{x=-3479, y=1562, z=-262}, Acc{x=-3427, y=1539, z=-254}, Acc{x=-3380, y=1518, z=-262}, Acc{x=-3353, y=1487, z=-257}, Acc{x=-3344, y=1467, z=-234}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}, Acc{x=0, y=0, z=0}];21529000;20;[Gyro{roll=52881, pitch=-42047, yaw=-56797}, Gyro{roll=46537, pitch=-42291, yaw=-58688}, Gyro{roll=40437, pitch=-42901, yaw=-60945}, Gyro{roll=34276, pitch=-43450, yaw=-63019}, Gyro{roll=28237, pitch=-43938, yaw=-64056}, Gyro{roll=22442, pitch=-44609, yaw=-64056}, Gyro{roll=16525, pitch=-45280, yaw=-62714}, Gyro{roll=10608, pitch=-45951, yaw=-61250}, Gyro{roll=4508, pitch=-46744, yaw=-60640}, Gyro{roll=-1409, pitch=-47720, yaw=-61616}, Gyro{roll=-7265, pitch=-48513, yaw=-63263}, Gyro{roll=-13243, pitch=-48757, yaw=-63812}, Gyro{roll=-19282, pitch=-48269, yaw=-63080}, Gyro{roll=-25443, pitch=-47537, yaw=-61677}, Gyro{roll=-31482, pitch=-47049, yaw=-60884}, Gyro{roll=-37277, pitch=-46744, yaw=-60701}, Gyro{roll=-43194, pitch=-46683, yaw=-60823}, Gyro{roll=-49111, pitch=-46988, yaw=-60274}, Gyro{roll=-55211, pitch=-47720, yaw=-59603}, Gyro{roll=-61372, pitch=-48452, yaw=-58261}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}, Gyro{roll=0, pitch=0, yaw=0}];6;[150409, 1, 647, 0, 56232, 1];[144043, 17868, -7619, 19595, 60536, 8730]
